index,feature,ground_truth,predicted
11054,capital-loss,-1,-1
11059,capital-loss,-1,-1
11084,capital-loss,-1,-1
11125,capital-loss,1,-1
11137,capital-loss,-1,-1
11154,capital-loss,-1,-1
11159,capital-loss,-1,-1
11161,capital-loss,-1,-1
11176,capital-loss,-1,-1
11194,capital-loss,-1,-1
11236,capital-loss,-1,-1
11239,capital-loss,-1,-1
11258,capital-loss,-1,-1
11275,capital-loss,-1,-1
11311,capital-loss,-1,-1
11320,capital-loss,-1,-1
11330,capital-loss,-1,-1
11360,capital-loss,-1,-1
11362,capital-loss,-1,-1
11371,capital-loss,-1,-1
11414,capital-loss,-1,-1
11434,capital-loss,-1,-1
11500,capital-loss,-1,-1
11506,capital-loss,-1,-1
11515,capital-loss,-1,-1
11533,capital-loss,-1,-1
11558,capital-loss,-1,-1
11563,capital-loss,-1,-1
11593,capital-loss,-1,-1
11597,capital-loss,-1,-1
11599,capital-loss,-1,1
11614,capital-loss,-1,-1
11626,capital-loss,-1,-1
11635,capital-loss,-1,-1
11645,capital-loss,-1,-1
11669,capital-loss,-1,-1
11680,capital-loss,-1,-1
11692,capital-loss,-1,-1
11719,capital-loss,-1,-1
11770,capital-loss,-1,-1
11788,capital-loss,-1,-1
11794,capital-loss,-1,-1
11831,capital-loss,-1,-1
11836,capital-loss,-1,-1
11842,capital-loss,-1,-1
11857,capital-loss,-1,-1
11866,capital-loss,-1,-1
11881,capital-loss,-1,-1
11884,capital-loss,-1,-1
11891,capital-loss,1,1
11906,capital-loss,-1,-1
11920,capital-loss,-1,-1
11936,capital-loss,-1,-1
11987,capital-loss,-1,-1
11990,capital-loss,-1,-1
11992,capital-loss,-1,1
12004,capital-loss,-1,-1
12070,capital-loss,-1,-1
12092,capital-loss,1,-1
12115,capital-loss,-1,-1
12121,capital-loss,-1,1
12127,capital-loss,-1,-1
12164,capital-loss,-1,-1
12166,capital-loss,-1,-1
12184,capital-loss,-1,1
12185,capital-loss,-1,-1
12193,capital-loss,-1,-1
12206,capital-loss,1,-1
12233,capital-loss,-1,-1
12247,capital-loss,-1,-1
12274,capital-loss,-1,-1
12286,capital-loss,-1,-1
12289,capital-loss,-1,1
12298,capital-loss,-1,-1
12319,capital-loss,-1,-1
12337,capital-loss,-1,-1
12344,capital-loss,-1,-1
12368,capital-loss,-1,-1
12376,capital-loss,-1,-1
12425,capital-loss,-1,1
12449,capital-loss,-1,-1
12452,capital-loss,-1,-1
12461,capital-loss,-1,-1
12476,capital-loss,-1,-1
12494,capital-loss,-1,-1
12508,capital-loss,-1,-1
12521,capital-loss,-1,-1
12523,capital-loss,-1,1
12542,capital-loss,-1,-1
12547,capital-loss,-1,-1
12556,capital-loss,-1,-1
12583,capital-loss,-1,-1
12613,capital-loss,1,-1
12622,capital-loss,-1,-1
12631,capital-loss,-1,-1
12632,capital-loss,-1,-1
12676,capital-loss,-1,-1
12682,capital-loss,-1,-1
12775,capital-loss,-1,-1
12812,capital-loss,-1,1
12832,capital-loss,-1,-1
12835,capital-loss,-1,-1
12838,capital-loss,-1,-1
12853,capital-loss,-1,-1
12857,capital-loss,-1,-1
12862,capital-loss,-1,1
12863,capital-loss,-1,-1
12889,capital-loss,-1,-1
12904,capital-loss,-1,-1
12932,capital-loss,-1,-1
12947,capital-loss,-1,-1
12992,capital-loss,-1,-1
13045,capital-loss,-1,-1
13046,capital-loss,-1,-1
13072,capital-loss,-1,-1
13084,capital-loss,-1,-1
13094,capital-loss,-1,-1
13129,capital-loss,-1,1
13132,capital-loss,-1,-1
13139,capital-loss,-1,-1
13147,capital-loss,-1,-1
13159,capital-loss,-1,-1
13162,capital-loss,-1,-1
13166,capital-loss,-1,1
13189,capital-loss,-1,-1
13193,capital-loss,-1,-1
13201,capital-loss,-1,-1
13219,capital-loss,-1,1
13220,capital-loss,-1,-1
13228,capital-loss,-1,1
13234,capital-loss,-1,-1
13246,capital-loss,-1,-1
13276,capital-loss,-1,1
13277,capital-loss,-1,-1
13279,capital-loss,-1,-1
13303,capital-loss,-1,-1
13309,capital-loss,-1,1
13333,capital-loss,-1,-1
13352,capital-loss,-1,-1
13390,capital-loss,-1,-1
13393,capital-loss,-1,-1
13397,capital-loss,-1,-1
13405,capital-loss,-1,1
13429,capital-loss,-1,1
13430,capital-loss,-1,-1
13453,capital-loss,-1,-1
13481,capital-loss,-1,1
13489,capital-loss,-1,-1
13502,capital-loss,-1,-1
13516,capital-loss,-1,-1
13529,capital-loss,-1,-1
13534,capital-loss,-1,-1
13541,capital-loss,-1,-1
13549,capital-loss,-1,-1
13555,capital-loss,-1,-1
13561,capital-loss,-1,-1
13564,capital-loss,-1,-1
13661,capital-loss,-1,1
13666,capital-loss,-1,-1
13688,capital-loss,-1,-1
13699,capital-loss,-1,-1
13702,capital-loss,-1,-1
13718,capital-loss,-1,-1
13726,capital-loss,-1,-1
13760,capital-loss,-1,-1
13813,capital-loss,-1,-1
13814,capital-loss,-1,-1
13823,capital-loss,-1,-1
13825,capital-loss,-1,-1
13831,capital-loss,-1,-1
13834,capital-loss,-1,-1
13853,capital-loss,-1,-1
13858,capital-loss,-1,-1
13861,capital-loss,-1,1
13867,capital-loss,-1,-1
13894,capital-loss,-1,-1
13900,capital-loss,-1,-1
13912,capital-loss,-1,-1
13921,capital-loss,-1,-1
13924,capital-loss,-1,-1
13940,capital-loss,-1,1
13942,capital-loss,-1,-1
13960,capital-loss,-1,-1
13967,capital-loss,-1,-1
13990,capital-loss,-1,-1
13994,capital-loss,1,-1
13999,capital-loss,-1,-1
14008,capital-loss,-1,-1
14014,capital-loss,-1,-1
14026,capital-loss,-1,1
14027,capital-loss,-1,-1
14029,capital-loss,-1,-1
14059,capital-loss,-1,-1
14108,capital-loss,-1,-1
14110,capital-loss,-1,-1
14140,capital-loss,-1,-1
14150,capital-loss,-1,-1
14188,capital-loss,-1,-1
14189,capital-loss,-1,-1
14197,capital-loss,-1,-1
14240,capital-loss,-1,-1
14242,capital-loss,-1,-1
14264,capital-loss,-1,-1
14281,capital-loss,-1,-1
14293,capital-loss,-1,-1
14314,capital-loss,-1,-1
14327,capital-loss,1,1
14333,capital-loss,-1,-1
14344,capital-loss,-1,-1
14350,capital-loss,-1,-1
14388,capital-loss,-1,-1
14431,capital-loss,-1,-1
14435,capital-loss,-1,-1
14451,capital-loss,-1,-1
14462,capital-loss,-1,-1
14467,capital-loss,-1,-1
14473,capital-loss,-1,-1
14495,capital-loss,-1,-1
14581,capital-loss,-1,-1
14588,capital-loss,-1,1
14599,capital-loss,-1,-1
14602,capital-loss,-1,1
14605,capital-loss,-1,-1
14623,capital-loss,-1,-1
14648,capital-loss,-1,-1
14650,capital-loss,-1,-1
14666,capital-loss,1,-1
14669,capital-loss,-1,-1
14674,capital-loss,-1,-1
14677,capital-loss,-1,-1
14698,capital-loss,-1,-1
14713,capital-loss,-1,-1
14716,capital-loss,-1,-1
14719,capital-loss,-1,-1
14740,capital-loss,-1,-1
14747,capital-loss,-1,-1
14779,capital-loss,-1,-1
14798,capital-loss,-1,-1
14809,capital-loss,-1,-1
14812,capital-loss,-1,-1
14822,capital-loss,-1,-1
14848,capital-loss,-1,-1
14851,capital-loss,-1,-1
14857,capital-loss,-1,-1
14920,capital-loss,-1,-1
14926,capital-loss,-1,-1
14944,capital-loss,-1,-1
14947,capital-loss,-1,-1
14950,capital-loss,-1,-1
14974,capital-loss,-1,-1
15022,capital-loss,-1,-1
15031,capital-loss,-1,1
15032,capital-loss,-1,-1
15064,capital-loss,-1,-1
15077,capital-loss,-1,-1
15091,capital-loss,-1,-1
15104,capital-loss,-1,-1
15139,capital-loss,-1,1
15140,capital-loss,-1,-1
15172,capital-loss,-1,1
15187,capital-loss,-1,-1
15191,capital-loss,-1,-1
15199,capital-loss,-1,-1
15220,capital-loss,-1,-1
15223,capital-loss,-1,-1
15231,capital-loss,-1,-1
15257,capital-loss,-1,-1
15265,capital-loss,-1,1
15266,capital-loss,-1,-1
15292,capital-loss,-1,-1
15301,capital-loss,-1,-1
15325,capital-loss,-1,-1
15337,capital-loss,-1,-1
15341,capital-loss,1,-1
15379,capital-loss,-1,-1
15394,capital-loss,-1,-1
15400,capital-loss,-1,-1
15430,capital-loss,-1,-1
15434,capital-loss,1,-1
15436,capital-loss,-1,-1
15440,capital-loss,-1,-1
15445,capital-loss,-1,-1
15448,capital-loss,-1,-1
15475,capital-loss,-1,-1
15491,capital-loss,-1,-1
15499,capital-loss,-1,-1
15511,capital-loss,-1,1
15512,capital-loss,-1,-1
15514,capital-loss,-1,-1
15532,capital-loss,-1,1
15541,capital-loss,-1,-1
15547,capital-loss,-1,-1
15550,capital-loss,-1,-1
15571,capital-loss,1,-1
15580,capital-loss,-1,-1
15595,capital-loss,-1,-1
15607,capital-loss,-1,-1
15616,capital-loss,-1,-1
15649,capital-loss,-1,-1
15658,capital-loss,-1,-1
15674,capital-loss,-1,-1
15676,capital-loss,-1,-1
15691,capital-loss,-1,-1
15709,capital-loss,-1,-1
15730,capital-loss,-1,-1
15769,capital-loss,-1,-1
15784,capital-loss,-1,-1
15836,capital-loss,-1,-1
15845,capital-loss,-1,-1
15854,capital-loss,-1,-1
15883,capital-loss,-1,-1
15898,capital-loss,-1,-1
15904,capital-loss,-1,1
15905,capital-loss,-1,-1
15928,capital-loss,-1,1
15929,capital-loss,-1,-1
15934,capital-loss,-1,-1
15947,capital-loss,-1,-1
15964,capital-loss,-1,1
16012,capital-loss,-1,-1
16015,capital-loss,-1,1
16036,capital-loss,-1,-1
16043,capital-loss,-1,-1
16045,capital-loss,-1,-1
16066,capital-loss,-1,-1
16072,capital-loss,-1,-1
16093,capital-loss,-1,-1
16136,capital-loss,-1,-1
16141,capital-loss,-1,-1
16156,capital-loss,-1,-1
16166,capital-loss,-1,-1
16205,capital-loss,-1,-1
16223,capital-loss,-1,-1
16234,capital-loss,-1,1
16261,capital-loss,-1,1
16262,capital-loss,-1,-1
16267,capital-loss,-1,-1
16271,capital-loss,-1,-1
16273,capital-loss,-1,-1
16280,capital-loss,-1,-1
16286,capital-loss,-1,1
16322,capital-loss,-1,-1
16331,capital-loss,-1,-1
16339,capital-loss,-1,-1
16346,capital-loss,-1,-1
16349,capital-loss,-1,-1
16354,capital-loss,-1,-1
16363,capital-loss,-1,1
16372,capital-loss,-1,-1
16399,capital-loss,-1,-1
16402,capital-loss,-1,-1
16411,capital-loss,-1,-1
16415,capital-loss,-1,-1
16429,capital-loss,-1,1
16444,capital-loss,-1,-1
16448,capital-loss,-1,-1
16473,capital-loss,-1,1
16474,capital-loss,-1,-1
16486,capital-loss,-1,-1
16507,capital-loss,-1,-1
16511,capital-loss,-1,-1
16519,capital-loss,-1,-1
16543,capital-loss,-1,1
16544,capital-loss,-1,-1
16556,capital-loss,-1,1
16561,capital-loss,-1,-1
16576,capital-loss,-1,-1
16588,capital-loss,-1,-1
16591,capital-loss,-1,-1
16612,capital-loss,-1,-1
16613,capital-loss,-1,-1
16621,capital-loss,-1,-1
16642,capital-loss,-1,-1
16660,capital-loss,-1,-1
16672,capital-loss,-1,-1
16685,capital-loss,-1,-1
16690,capital-loss,-1,-1
16699,capital-loss,-1,1
16715,capital-loss,-1,-1
16726,capital-loss,-1,-1
16747,capital-loss,-1,1
16750,capital-loss,-1,-1
16765,capital-loss,-1,-1
16778,capital-loss,-1,-1
16780,capital-loss,-1,-1
16817,capital-loss,-1,-1
16819,capital-loss,-1,-1
16858,capital-loss,-1,-1
16873,capital-loss,-1,1
16894,capital-loss,-1,-1
16900,capital-loss,-1,-1
16910,capital-loss,-1,-1
16930,capital-loss,-1,1
16931,capital-loss,-1,-1
16942,capital-loss,-1,-1
16949,capital-loss,-1,-1
16955,capital-loss,-1,1
17005,capital-loss,1,-1
17021,capital-loss,-1,-1
17023,capital-loss,-1,-1
17029,capital-loss,-1,-1
17051,capital-loss,-1,1
17062,capital-loss,-1,-1
17068,capital-loss,-1,-1
17089,capital-loss,-1,-1
17104,capital-loss,-1,-1
17119,capital-loss,-1,-1
17138,capital-loss,1,-1
17150,capital-loss,1,1
17152,capital-loss,-1,-1
17182,capital-loss,1,1
17183,capital-loss,-1,-1
17203,capital-loss,-1,-1
17224,capital-loss,-1,-1
17228,capital-loss,-1,1
17231,capital-loss,-1,-1
17242,capital-loss,-1,-1
17245,capital-loss,-1,-1
17251,capital-loss,-1,-1
17260,capital-loss,-1,-1
17296,capital-loss,-1,-1
17330,capital-loss,-1,-1
17339,capital-loss,-1,-1
17348,capital-loss,-1,-1
17357,capital-loss,-1,1
17420,capital-loss,-1,-1
17455,capital-loss,-1,-1
17458,capital-loss,-1,1
17489,capital-loss,-1,-1
17491,capital-loss,-1,-1
17504,capital-loss,-1,-1
17521,capital-loss,-1,-1
17542,capital-loss,-1,-1
17560,capital-loss,-1,-1
17603,capital-loss,-1,-1
17666,capital-loss,-1,-1
17672,capital-loss,-1,-1
17695,capital-loss,-1,-1
17701,capital-loss,-1,-1
17740,capital-loss,-1,-1
17741,capital-loss,1,-1
17758,capital-loss,-1,-1
17767,capital-loss,1,-1
17789,capital-loss,-1,-1
17791,capital-loss,-1,-1
17821,capital-loss,-1,-1
17827,capital-loss,-1,-1
17849,capital-loss,-1,-1
17863,capital-loss,-1,-1
17866,capital-loss,-1,-1
17884,capital-loss,-1,-1
17896,capital-loss,-1,-1
17901,capital-loss,-1,-1
17911,capital-loss,-1,-1
17923,capital-loss,-1,-1
17996,capital-loss,-1,1
18007,capital-loss,-1,1
18010,capital-loss,-1,-1
18016,capital-loss,-1,-1
18028,capital-loss,-1,-1
18062,capital-loss,-1,-1
18067,capital-loss,-1,-1
18070,capital-loss,-1,-1
18076,capital-loss,-1,-1
18094,capital-loss,-1,1
18101,capital-loss,-1,-1
18116,capital-loss,-1,-1
18124,capital-loss,-1,-1
18140,capital-loss,-1,-1
18148,capital-loss,-1,-1
18151,capital-loss,-1,-1
18187,capital-loss,-1,-1
18190,capital-loss,-1,-1
18191,capital-loss,1,-1
18193,capital-loss,-1,1
18194,capital-loss,-1,-1
18199,capital-loss,-1,-1
18233,capital-loss,-1,-1
18241,capital-loss,-1,-1
18250,capital-loss,-1,1
18289,capital-loss,1,1
18290,capital-loss,-1,-1
18292,capital-loss,-1,-1
18301,capital-loss,-1,-1
18353,capital-loss,-1,-1
18364,capital-loss,-1,1
18376,capital-loss,-1,-1
18379,capital-loss,-1,1
18436,capital-loss,-1,-1
18449,capital-loss,-1,-1
18452,capital-loss,-1,-1
18460,capital-loss,-1,-1
18475,capital-loss,-1,-1
18481,capital-loss,-1,-1
18488,capital-loss,-1,-1
18499,capital-loss,-1,-1
18521,capital-loss,-1,-1
18545,capital-loss,-1,-1
18563,capital-loss,-1,-1
18580,capital-loss,-1,-1
18688,capital-loss,-1,-1
18709,capital-loss,-1,-1
18713,capital-loss,-1,1
18731,capital-loss,-1,-1
18742,capital-loss,-1,-1
18767,capital-loss,-1,-1
18788,capital-loss,-1,-1
18790,capital-loss,-1,-1
18793,capital-loss,-1,-1
18824,capital-loss,-1,-1
18826,capital-loss,-1,-1
18850,capital-loss,-1,-1
18871,capital-loss,-1,-1
18874,capital-loss,-1,1
18923,capital-loss,1,-1
18932,capital-loss,-1,-1
18940,capital-loss,-1,-1
18956,capital-loss,-1,-1
18985,capital-loss,-1,-1
18988,capital-loss,-1,-1
18991,capital-loss,-1,-1
19003,capital-loss,-1,-1
19051,capital-loss,-1,-1
19057,capital-loss,-1,-1
19060,capital-loss,-1,1
19084,capital-loss,-1,-1
19117,capital-loss,-1,1
19129,capital-loss,-1,-1
19138,capital-loss,-1,-1
19183,capital-loss,-1,1
19195,capital-loss,-1,-1
19198,capital-loss,-1,-1
19217,capital-loss,-1,-1
19240,capital-loss,-1,-1
19243,capital-loss,-1,-1
19250,capital-loss,-1,-1
19258,capital-loss,1,1
19262,capital-loss,-1,1
19268,capital-loss,-1,1
19274,capital-loss,-1,-1
19277,capital-loss,-1,-1
19279,capital-loss,-1,-1
19303,capital-loss,-1,-1
19304,capital-loss,-1,-1
19306,capital-loss,-1,-1
19319,capital-loss,1,-1
19337,capital-loss,-1,-1
19349,capital-loss,-1,-1
19351,capital-loss,-1,-1
19354,capital-loss,1,1
19363,capital-loss,-1,-1
19366,capital-loss,-1,-1
19393,capital-loss,-1,-1
19394,capital-loss,-1,-1
19396,capital-loss,-1,-1
19448,capital-loss,-1,-1
19468,capital-loss,-1,-1
19474,capital-loss,-1,-1
19498,capital-loss,-1,1
19522,capital-loss,-1,1
19529,capital-loss,-1,-1
19531,capital-loss,-1,-1
8,hours-per-week,-1,1
26,hours-per-week,-1,1
43,hours-per-week,1,1
47,hours-per-week,-1,1
65,hours-per-week,-1,1
71,hours-per-week,1,1
74,hours-per-week,-1,1
83,hours-per-week,-1,1
95,hours-per-week,-1,1
101,hours-per-week,-1,1
113,hours-per-week,-1,1
117,hours-per-week,1,1
131,hours-per-week,-1,1
133,hours-per-week,1,1
139,hours-per-week,1,1
158,hours-per-week,-1,1
172,hours-per-week,1,1
176,hours-per-week,-1,1
181,hours-per-week,-1,1
200,hours-per-week,1,1
206,hours-per-week,1,1
211,hours-per-week,-1,1
230,hours-per-week,1,1
233,hours-per-week,-1,-1
245,hours-per-week,-1,1
247,hours-per-week,-1,1
262,hours-per-week,-1,1
266,hours-per-week,-1,1
269,hours-per-week,-1,1
272,hours-per-week,-1,1
275,hours-per-week,-1,1
278,hours-per-week,-1,1
299,hours-per-week,1,1
312,hours-per-week,-1,1
317,hours-per-week,1,1
320,hours-per-week,-1,-1
323,hours-per-week,-1,-1
326,hours-per-week,-1,1
329,hours-per-week,1,1
334,hours-per-week,1,1
344,hours-per-week,-1,1
356,hours-per-week,-1,1
362,hours-per-week,-1,1
368,hours-per-week,-1,1
382,hours-per-week,1,1
386,hours-per-week,-1,1
398,hours-per-week,-1,1
401,hours-per-week,-1,1
407,hours-per-week,-1,1
437,hours-per-week,-1,1
445,hours-per-week,-1,1
449,hours-per-week,-1,1
452,hours-per-week,-1,1
458,hours-per-week,-1,-1
460,hours-per-week,-1,-1
476,hours-per-week,1,1
482,hours-per-week,-1,1
485,hours-per-week,-1,1
494,hours-per-week,-1,1
497,hours-per-week,-1,1
503,hours-per-week,-1,1
515,hours-per-week,-1,1
521,hours-per-week,-1,1
524,hours-per-week,1,1
535,hours-per-week,-1,1
545,hours-per-week,-1,1
563,hours-per-week,-1,1
572,hours-per-week,-1,1
574,hours-per-week,-1,1
577,hours-per-week,-1,1
584,hours-per-week,-1,1
587,hours-per-week,-1,1
593,hours-per-week,-1,1
607,hours-per-week,-1,1
633,hours-per-week,-1,1
641,hours-per-week,-1,1
644,hours-per-week,-1,1
646,hours-per-week,-1,1
650,hours-per-week,-1,1
656,hours-per-week,-1,1
677,hours-per-week,-1,1
684,hours-per-week,1,1
695,hours-per-week,-1,1
698,hours-per-week,-1,1
719,hours-per-week,-1,1
722,hours-per-week,-1,1
723,hours-per-week,1,1
734,hours-per-week,-1,1
736,hours-per-week,-1,1
749,hours-per-week,1,1
755,hours-per-week,-1,1
761,hours-per-week,-1,1
773,hours-per-week,1,1
776,hours-per-week,-1,1
784,hours-per-week,-1,1
788,hours-per-week,-1,1
791,hours-per-week,-1,1
797,hours-per-week,-1,1
803,hours-per-week,-1,1
806,hours-per-week,-1,1
812,hours-per-week,-1,1
815,hours-per-week,-1,1
818,hours-per-week,-1,1
820,hours-per-week,-1,1
824,hours-per-week,1,1
829,hours-per-week,-1,1
833,hours-per-week,-1,1
839,hours-per-week,-1,1
847,hours-per-week,-1,1
854,hours-per-week,-1,1
856,hours-per-week,-1,1
860,hours-per-week,-1,1
869,hours-per-week,-1,1
893,hours-per-week,-1,1
898,hours-per-week,-1,1
913,hours-per-week,-1,-1
917,hours-per-week,-1,1
941,hours-per-week,-1,1
944,hours-per-week,1,1
956,hours-per-week,1,1
962,hours-per-week,-1,1
965,hours-per-week,-1,1
989,hours-per-week,-1,1
991,hours-per-week,1,1
999,hours-per-week,-1,1
1007,hours-per-week,-1,-1
1019,hours-per-week,-1,1
1031,hours-per-week,-1,1
1034,hours-per-week,-1,1
1037,hours-per-week,-1,1
1040,hours-per-week,-1,-1
1045,hours-per-week,-1,-1
1055,hours-per-week,1,1
1063,hours-per-week,1,1
1071,hours-per-week,1,1
1094,hours-per-week,-1,1
1108,hours-per-week,-1,1
1111,hours-per-week,1,1
1121,hours-per-week,-1,1
1127,hours-per-week,-1,1
1129,hours-per-week,-1,1
1147,hours-per-week,-1,1
1154,hours-per-week,-1,1
1156,hours-per-week,-1,1
1160,hours-per-week,-1,1
1166,hours-per-week,-1,1
1174,hours-per-week,-1,-1
1180,hours-per-week,-1,1
1196,hours-per-week,-1,1
1205,hours-per-week,1,1
1217,hours-per-week,-1,1
1219,hours-per-week,-1,1
1225,hours-per-week,-1,1
1229,hours-per-week,-1,1
1232,hours-per-week,1,1
1243,hours-per-week,-1,1
1260,hours-per-week,1,1
1262,hours-per-week,1,1
1288,hours-per-week,1,1
1292,hours-per-week,-1,1
1300,hours-per-week,-1,1
1304,hours-per-week,-1,1
1310,hours-per-week,-1,1
1313,hours-per-week,-1,1
1319,hours-per-week,-1,1
1325,hours-per-week,-1,1
1331,hours-per-week,-1,-1
1337,hours-per-week,-1,1
1340,hours-per-week,-1,1
1349,hours-per-week,1,1
1355,hours-per-week,-1,1
1366,hours-per-week,-1,1
1379,hours-per-week,-1,1
1382,hours-per-week,-1,1
1388,hours-per-week,1,1
1391,hours-per-week,-1,1
1394,hours-per-week,1,1
1406,hours-per-week,-1,1
1409,hours-per-week,1,1
1415,hours-per-week,-1,1
1418,hours-per-week,1,1
1421,hours-per-week,-1,1
1430,hours-per-week,1,1
1436,hours-per-week,-1,-1
1439,hours-per-week,1,-1
1445,hours-per-week,-1,-1
1462,hours-per-week,-1,1
1466,hours-per-week,-1,-1
1469,hours-per-week,-1,-1
1474,hours-per-week,1,-1
1478,hours-per-week,1,-1
1484,hours-per-week,1,-1
1487,hours-per-week,-1,1
1507,hours-per-week,-1,1
1516,hours-per-week,-1,1
1520,hours-per-week,-1,-1
1525,hours-per-week,-1,1
1528,hours-per-week,-1,1
1534,hours-per-week,1,-1
1536,hours-per-week,1,1
1538,hours-per-week,1,-1
1550,hours-per-week,-1,-1
1559,hours-per-week,-1,-1
1562,hours-per-week,-1,-1
1568,hours-per-week,1,1
1570,hours-per-week,-1,1
1574,hours-per-week,-1,-1
1577,hours-per-week,-1,-1
1579,hours-per-week,-1,1
1592,hours-per-week,-1,-1
1597,hours-per-week,-1,-1
1601,hours-per-week,-1,-1
1610,hours-per-week,1,-1
1618,hours-per-week,-1,1
1628,hours-per-week,-1,-1
1640,hours-per-week,-1,-1
1642,hours-per-week,-1,-1
1648,hours-per-week,1,1
1649,hours-per-week,-1,1
1652,hours-per-week,-1,-1
1658,hours-per-week,-1,-1
1664,hours-per-week,1,1
1667,hours-per-week,-1,-1
1669,hours-per-week,1,-1
1675,hours-per-week,-1,-1
1682,hours-per-week,-1,-1
1685,hours-per-week,1,-1
1691,hours-per-week,-1,-1
1694,hours-per-week,-1,-1
1700,hours-per-week,-1,-1
1703,hours-per-week,-1,-1
1706,hours-per-week,-1,-1
1715,hours-per-week,-1,-1
1724,hours-per-week,-1,-1
1738,hours-per-week,-1,-1
1745,hours-per-week,-1,-1
1748,hours-per-week,-1,-1
1750,hours-per-week,-1,-1
1757,hours-per-week,-1,-1
1760,hours-per-week,-1,-1
1772,hours-per-week,-1,-1
1775,hours-per-week,1,-1
1778,hours-per-week,-1,-1
1789,hours-per-week,-1,1
1792,hours-per-week,1,-1
1802,hours-per-week,-1,-1
1811,hours-per-week,-1,-1
1822,hours-per-week,-1,-1
1829,hours-per-week,-1,-1
1850,hours-per-week,-1,-1
1853,hours-per-week,1,-1
1874,hours-per-week,-1,-1
1879,hours-per-week,-1,-1
1894,hours-per-week,1,-1
1907,hours-per-week,-1,-1
1913,hours-per-week,-1,-1
1916,hours-per-week,-1,-1
1934,hours-per-week,-1,-1
1937,hours-per-week,-1,-1
1949,hours-per-week,-1,-1
1957,hours-per-week,1,-1
1969,hours-per-week,-1,-1
1982,hours-per-week,-1,-1
1988,hours-per-week,-1,-1
1994,hours-per-week,-1,-1
1997,hours-per-week,-1,-1
1999,hours-per-week,-1,1
2003,hours-per-week,-1,-1
2014,hours-per-week,-1,1
2017,hours-per-week,1,-1
2020,hours-per-week,-1,-1
2033,hours-per-week,-1,-1
2045,hours-per-week,-1,-1
2054,hours-per-week,-1,-1
2056,hours-per-week,-1,-1
2066,hours-per-week,-1,-1
2068,hours-per-week,1,-1
2078,hours-per-week,-1,-1
2092,hours-per-week,-1,-1
2093,hours-per-week,1,1
2096,hours-per-week,-1,-1
2102,hours-per-week,-1,-1
2105,hours-per-week,-1,-1
2108,hours-per-week,-1,-1
2113,hours-per-week,-1,-1
2117,hours-per-week,-1,-1
2138,hours-per-week,1,-1
2149,hours-per-week,-1,-1
2158,hours-per-week,-1,-1
2162,hours-per-week,-1,-1
2168,hours-per-week,1,-1
2171,hours-per-week,-1,-1
2177,hours-per-week,-1,-1
2186,hours-per-week,-1,-1
2189,hours-per-week,-1,-1
2192,hours-per-week,-1,-1
2197,hours-per-week,-1,1
2201,hours-per-week,-1,-1
2204,hours-per-week,1,-1
2207,hours-per-week,-1,-1
2222,hours-per-week,-1,-1
2231,hours-per-week,1,-1
2236,hours-per-week,-1,1
2239,hours-per-week,-1,-1
2246,hours-per-week,-1,-1
2251,hours-per-week,-1,-1
2257,hours-per-week,1,-1
2261,hours-per-week,-1,-1
2270,hours-per-week,-1,-1
2273,hours-per-week,-1,-1
2278,hours-per-week,-1,-1
2285,hours-per-week,-1,-1
2294,hours-per-week,1,1
2301,hours-per-week,1,-1
2309,hours-per-week,-1,-1
2311,hours-per-week,-1,-1
2320,hours-per-week,-1,-1
2342,hours-per-week,-1,-1
2348,hours-per-week,-1,-1
2354,hours-per-week,-1,-1
2375,hours-per-week,-1,-1
2381,hours-per-week,1,1
2389,hours-per-week,1,-1
2408,hours-per-week,-1,-1
2410,hours-per-week,1,1
2411,hours-per-week,-1,-1
2414,hours-per-week,-1,-1
2429,hours-per-week,-1,-1
2443,hours-per-week,-1,1
